# fix.dat - generated by cifp_to_bluesky_navdata.py
# source: skymatrix CIFP  generated: 2026-05-20T06:36:03.651145Z
# BLUEPLAN_CIFP_INJECTED_CYCLE=260319
40.519289 -112.039622 AMEKK
33.984006 -82.225550 AMENN
29.000000 -60.000000 AMENO
39.827222 -106.604264 AMENS
36.459628 -83.433900 AMEPE
35.904892 -112.382708 AMERE
36.845128 -76.649544 AMETE
42.765742 -112.834622 AMFAL
26.686908 -80.141797 AMFAP
33.178458 -117.496761 AMFIB
26.714833 -80.138872 AMFIJ
42.791211 -76.770789 AMHUH
32.012578 -81.225592 AMICO
33.465447 -81.998786 AMICY
33.352658 -112.848425 AMIGO
35.542756 -93.956419 AMIKE
26.946917 -80.051281 AMILA
30.272258 -97.854192 AMIME
29.514978 -98.588392 AMINE
48.293806 -101.038672 AMIRE
39.942533 -77.626147 AMISH
35.183483 -86.082914 AMIVE
45.430136 -93.700856 AMMBR
32.804461 -115.941400 AMMOR
27.099986 -79.436378 AMNDA
38.287569 -121.890628 AMNOT
26.687339 -80.012525 AMNUK
40.665097 -102.279022 AMOHO
38.845225 -77.356811 AMOKY
35.183811 -118.755381 AMONT
36.181381 -93.981192 AMOPE
27.633172 -97.361358 AMORR
29.221394 -82.928583 AMORY
39.688603 -84.252250 AMOUR
41.437575 -93.648581 AMOXE
46.122303 -119.660567 AMPLE
36.145611 -86.930814 AMPOW
47.314786 -122.477625 AMPSO
26.654511 -80.072636 AMREW
38.884519 -76.332653 AMRTN
34.692636 -77.436692 AMRUW
29.416403 -100.842928 AMSTD
34.072956 -118.128153 AMTRA
18.000000 -61.000000 AMTTO
46.896797 -98.635614 AMUJO
30.456447 -98.294189 AMUSE
30.250578 -85.614894 AMUVY
40.315189 -103.201072 AMUYO
33.787639 -79.237822 AMYLU
29.523786 -98.461122 AMZAD
39.504439 -74.726144 ANABL
33.692331 -83.668200 ANACU
15.000000 -64.146247 ANADA
39.961103 -119.415639 ANAHO
41.457369 -124.355600 ANAJE
26.846319 -80.714481 ANAKE
47.743725 -110.409519 ANALE
36.633669 -97.197606 ANARE
45.504967 -124.020864 ANARY
43.328661 -78.392314 ANAXE
34.166028 -119.587456 ANCAP
33.608044 -105.999658 ANCHO
43.997750 -69.117528 ANCOR
31.262928 -86.476672 ANDAL
44.975022 -92.683378 ANDDE
39.919875 -106.640636 ANDDY
37.553369 -120.728489 ANDEE
27.605725 -98.659008 ANDGO
30.398206 -100.331744 ANDIA
41.305294 -78.488839 ANDLE
37.624764 -78.229714 ANDNN
30.368086 -87.220892 ANDON
38.949083 -77.921125 ANDOZ
28.049181 -81.885686 ANDRO
41.719428 -73.746242 ANDRW
41.498919 -81.207764 ANDUC
33.428936 -117.220961 ANDUH
33.401886 -96.119583 ANDYA
34.370750 -81.143836 ANDYS
36.073419 -115.295069 ANDYY
32.335139 -95.225061 ANEDE
32.393592 -102.846036 ANEEL
38.535233 -88.668331 ANEGE
26.450833 -80.411667 ANEMO
39.026894 -75.424217 ANERE
41.611683 -83.605794 ANEWA
40.703500 -112.314939 ANEYI
41.122578 -83.192417 ANEZI
